order_datetime,item_name,category,qty,price
2022-05-10,Nachos Grande,Starters,5,10.0
2022-05-10,Sweet Potato Fries,Starters,2,5.0
2022-05-10,Coca Cola,Drinks,5,2.5
2022-05-10,Chocolate Cake,Desserts,2,6.0
2022-05-10,Garlic Bread,Side Dishes,5,4.0
2022-05-10,Onion Rings,Side Dishes,2,5.0
2022-05-10,Grilled Chicken,Main Dishes,3,15.0
2022-05-10,Vegetarian Platter,Main Dishes,5,14.0
2022-05-10,Pasta Alfredo,Main Dishes,3,12.0
2022-05-10,Grilled Chicken,Main Dishes,5,15.0
2022-05-10,Side Salad,Side Dishes,3,3.0
2022-05-10,Iced Tea,Drinks,3,2.5
2022-05-10,Water,Drinks,3,1.0
2022-05-10,Side Salad,Side Dishes,3,3.0
2022-05-10,Cheese Fries,Starters,1,5.0
2022-05-10,Ice Cream,Desserts,1,5.0
2022-05-10,Garlic Bread,Side Dishes,5,4.0
2022-05-10,Coca Cola,Drinks,2,2.5
2022-05-10,Vegetarian Platter,Main Dishes,5,14.0
2022-05-11,Coca Cola,Drinks,4,2.5
2022-05-11,Nachos Grande,Starters,1,10.0
2022-05-11,Water,Drinks,2,1.0
2022-05-11,Grilled Chicken,Main Dishes,2,15.0
2022-05-11,Garlic Bread,Side Dishes,1,4.0
2022-05-11,Pasta Alfredo,Main Dishes,2,12.0
2022-05-11,Orange Juice,Drinks,2,3.0
2022-05-11,Coca Cola,Drinks,1,2.5
2022-05-11,Ice Cream,Desserts,2,5.0
2022-05-11,Pasta Alfredo,Main Dishes,3,12.0
2022-05-11,Pasta Alfredo,Main Dishes,2,12.0
2022-05-11,Iced Tea,Drinks,5,2.5
2022-05-11,Ice Cream,Desserts,3,5.0
2022-05-11,Grilled Chicken,Main Dishes,2,15.0
2022-05-11,Vegetarian Platter,Main Dishes,2,14.0
2022-05-11,Chicken Melt,Starters,2,8.0
2022-05-11,Water,Drinks,5,1.0
2022-05-11,Steak,Main Dishes,1,20.0
2022-05-11,Mashed Potatoes,Side Dishes,4,4.0
2022-05-11,Water,Drinks,3,1.0
2022-05-12,Chocolate Cake,Desserts,2,6.0
2022-05-12,Salmon,Main Dishes,5,18.0
2022-05-12,Iced Tea,Drinks,1,2.5
2022-05-12,Beef Chili,Starters,4,7.0
2022-05-12,Beef Chili,Starters,3,7.0
2022-05-12,Sweet Potato Fries,Starters,4,5.0
2022-05-12,Water,Drinks,2,1.0
2022-05-12,Fruit Salad,Desserts,4,4.0
2022-05-12,Water,Drinks,2,1.0
2022-05-12,Pasta Alfredo,Main Dishes,3,12.0
2022-05-12,Pasta Alfredo,Main Dishes,4,12.0
2022-05-12,Grilled Chicken,Main Dishes,1,15.0
2022-05-12,Pasta Alfredo,Main Dishes,5,12.0
2022-05-12,Fruit Salad,Desserts,2,4.0
2022-05-12,Mashed Potatoes,Side Dishes,5,4.0
2022-05-12,Orange Juice,Drinks,4,3.0
2022-05-12,Grilled Chicken,Main Dishes,2,15.0
2022-05-12,French Fries,Starters,3,4.0
2022-05-12,Water,Drinks,4,1.0
2022-05-12,Mashed Potatoes,Side Dishes,1,4.0
2022-05-12,Pasta Alfredo,Main Dishes,2,12.0
2022-05-12,Chocolate Cake,Desserts,5,6.0
2022-05-12,Cheesecake,Desserts,1,7.0
2022-05-13,Water,Drinks,5,1.0
2022-05-13,Coca Cola,Drinks,2,2.5
2022-05-13,Fruit Salad,Desserts,4,4.0
2022-05-13,Orange Juice,Drinks,4,3.0
2022-05-13,Cheesecake,Desserts,1,7.0
2022-05-13,Water,Drinks,5,1.0
2022-05-13,Coca Cola,Drinks,1,2.5
2022-05-13,Cheese Fries,Starters,1,5.0
2022-05-13,Garlic Bread,Side Dishes,1,4.0
2022-05-13,Grilled Vegetables,Side Dishes,3,5.0
2022-05-13,Chicken Melt,Starters,1,8.0
2022-05-13,Water,Drinks,5,1.0
2022-05-13,Side Salad,Side Dishes,4,3.0
2022-05-13,Salmon,Main Dishes,2,18.0
2022-05-13,Lemonade,Drinks,2,3.0
2022-05-13,Garlic Bread,Side Dishes,5,4.0
2022-05-13,Cheese Fries,Starters,4,5.0
2022-05-13,Side Salad,Side Dishes,5,3.0
2022-05-13,Sweet Potato Fries,Starters,1,5.0
2022-05-13,Grilled Vegetables,Side Dishes,2,5.0
2022-05-13,Side Salad,Side Dishes,4,3.0
2022-05-13,Steak,Main Dishes,4,20.0
2022-05-13,Ice Cream,Desserts,4,5.0
2022-05-14,Orange Juice,Drinks,3,3.0
2022-05-14,Brownie,Desserts,5,6.0
2022-05-14,Cheesecake,Desserts,3,7.0
2022-05-14,Onion Rings,Side Dishes,5,5.0
2022-05-14,Grilled Chicken,Main Dishes,1,15.0
2022-05-14,Iced Tea,Drinks,5,2.5
2022-05-14,Lemonade,Drinks,3,3.0
2022-05-14,Pasta Alfredo,Main Dishes,2,12.0
2022-05-14,Grilled Chicken,Main Dishes,2,15.0
2022-05-14,Side Salad,Side Dishes,5,3.0
2022-05-14,Steak,Main Dishes,1,20.0
2022-05-14,Orange Juice,Drinks,5,3.0
2022-05-14,Lemonade,Drinks,2,3.0
2022-05-14,Pasta Alfredo,Main Dishes,4,12.0
2022-05-14,Orange Juice,Drinks,5,3.0
2022-05-14,Orange Juice,Drinks,5,3.0
2022-05-14,Mashed Potatoes,Side Dishes,1,4.0
2022-05-14,Salmon,Main Dishes,1,18.0
2022-05-14,Steak,Main Dishes,2,20.0
2022-05-14,Garlic Bread,Side Dishes,3,4.0
2022-05-14,Pasta Alfredo,Main Dishes,4,12.0
2022-05-15,Lemonade,Drinks,4,3.0
2022-05-15,Ice Cream,Desserts,5,5.0
2022-05-15,Iced Tea,Drinks,5,2.5
2022-05-15,Pasta Alfredo,Main Dishes,4,12.0
2022-05-15,Grilled Chicken,Main Dishes,2,15.0
2022-05-15,Water,Drinks,1,1.0
2022-05-15,French Fries,Starters,4,4.0
2022-05-15,Cheese Fries,Starters,5,5.0
2022-05-15,Pasta Alfredo,Main Dishes,3,12.0
2022-05-15,Brownie,Desserts,1,6.0
2022-05-15,Iced Tea,Drinks,5,2.5
2022-05-15,French Fries,Starters,2,4.0
2022-05-15,Coca Cola,Drinks,3,2.5
2022-05-15,Water,Drinks,3,1.0
2022-05-15,Coca Cola,Drinks,4,2.5
2022-05-15,Beef Chili,Starters,3,7.0
2022-05-15,Orange Juice,Drinks,4,3.0
2022-05-15,French Fries,Starters,4,4.0
2022-05-15,Water,Drinks,4,1.0
2022-05-15,Cheesecake,Desserts,4,7.0
2022-05-15,Beef Chili,Starters,2,7.0
2022-05-15,Iced Tea,Drinks,1,2.5
2022-05-15,Sweet Potato Fries,Starters,5,5.0
2022-05-15,Brownie,Desserts,3,6.0
2022-05-15,French Fries,Starters,1,4.0
2022-05-15,Steak,Main Dishes,3,20.0
2022-05-16,Chocolate Cake,Desserts,3,6.0
2022-05-16,Pasta Alfredo,Main Dishes,1,12.0
2022-05-16,Mashed Potatoes,Side Dishes,5,4.0
2022-05-16,French Fries,Starters,3,4.0
2022-05-16,Sweet Potato Fries,Starters,3,5.0
2022-05-16,Steak,Main Dishes,3,20.0
2022-05-16,Water,Drinks,4,1.0
2022-05-16,Vegetarian Platter,Main Dishes,2,14.0
2022-05-16,Brownie,Desserts,2,6.0
2022-05-16,Orange Juice,Drinks,4,3.0
2022-05-16,Mashed Potatoes,Side Dishes,4,4.0
2022-05-16,Mashed Potatoes,Side Dishes,3,4.0
2022-05-16,Water,Drinks,4,1.0
2022-05-16,French Fries,Starters,2,4.0
2022-05-16,Side Salad,Side Dishes,1,3.0
2022-05-16,Cheese Fries,Starters,4,5.0
2022-05-16,Sweet Potato Fries,Starters,5,5.0
2022-05-17,Cheese Fries,Starters,5,5.0
2022-05-17,French Fries,Starters,3,4.0
2022-05-17,Lemonade,Drinks,1,3.0
2022-05-17,Mashed Potatoes,Side Dishes,5,4.0
2022-05-17,Cheesecake,Desserts,1,7.0
2022-05-17,Coca Cola,Drinks,3,2.5
2022-05-17,Cheesecake,Desserts,4,7.0
2022-05-17,Coca Cola,Drinks,1,2.5
2022-05-17,Coca Cola,Drinks,5,2.5
2022-05-17,Cheese Fries,Starters,2,5.0
2022-05-17,Vegetarian Platter,Main Dishes,4,14.0
2022-05-17,Brownie,Desserts,1,6.0
2022-05-17,Mashed Potatoes,Side Dishes,4,4.0
2022-05-17,Coca Cola,Drinks,3,2.5
2022-05-18,Iced Tea,Drinks,3,2.5
2022-05-18,Grilled Chicken,Main Dishes,5,15.0
2022-05-18,Brownie,Desserts,2,6.0
2022-05-18,Steak,Main Dishes,2,20.0
2022-05-18,Chocolate Cake,Desserts,3,6.0
2022-05-18,Chocolate Cake,Desserts,4,6.0
2022-05-18,Beef Chili,Starters,5,7.0
2022-05-18,Water,Drinks,4,1.0
2022-05-18,Beef Chili,Starters,1,7.0
2022-05-18,Steak,Main Dishes,3,20.0
2022-05-18,Chocolate Cake,Desserts,5,6.0
2022-05-18,Grilled Vegetables,Side Dishes,3,5.0
2022-05-18,Ice Cream,Desserts,5,5.0
2022-05-18,Garlic Bread,Side Dishes,5,4.0
2022-05-18,Water,Drinks,5,1.0
2022-05-18,French Fries,Starters,3,4.0
2022-05-18,Fruit Salad,Desserts,4,4.0
2022-05-18,Ice Cream,Desserts,4,5.0
2022-05-19,Chocolate Cake,Desserts,3,6.0
2022-05-19,Cheesecake,Desserts,5,7.0
2022-05-19,Cheese Fries,Starters,3,5.0
2022-05-19,Pasta Alfredo,Main Dishes,4,12.0
2022-05-19,Pasta Alfredo,Main Dishes,3,12.0
2022-05-19,Nachos Grande,Starters,3,10.0
2022-05-19,Beef Chili,Starters,5,7.0
2022-05-19,Mashed Potatoes,Side Dishes,5,4.0
2022-05-19,Grilled Chicken,Main Dishes,1,15.0
2022-05-19,Cheese Fries,Starters,2,5.0
2022-05-19,Water,Drinks,5,1.0
2022-05-19,Sweet Potato Fries,Starters,3,5.0
2022-05-19,Water,Drinks,4,1.0
2022-05-19,Pasta Alfredo,Main Dishes,3,12.0
2022-05-19,Mashed Potatoes,Side Dishes,1,4.0
2022-05-19,Grilled Vegetables,Side Dishes,4,5.0
2022-05-20,Chicken Melt,Starters,5,8.0
2022-05-20,Side Salad,Side Dishes,4,3.0
2022-05-20,Garlic Bread,Side Dishes,5,4.0
2022-05-20,Fruit Salad,Desserts,5,4.0
2022-05-20,Grilled Chicken,Main Dishes,1,15.0
2022-05-20,Salmon,Main Dishes,3,18.0
2022-05-20,Mashed Potatoes,Side Dishes,1,4.0
2022-05-20,Cheese Fries,Starters,1,5.0
2022-05-20,Coca Cola,Drinks,1,2.5
2022-05-20,Fruit Salad,Desserts,2,4.0
2022-05-20,Grilled Chicken,Main Dishes,5,15.0
2022-05-20,Brownie,Desserts,5,6.0
2022-05-20,French Fries,Starters,5,4.0
2022-05-20,Vegetarian Platter,Main Dishes,4,14.0
2022-05-20,Steak,Main Dishes,4,20.0
2022-05-20,Pasta Alfredo,Main Dishes,5,12.0
2022-05-20,Coca Cola,Drinks,1,2.5
2022-05-20,Ice Cream,Desserts,4,5.0
2022-05-20,Cheesecake,Desserts,2,7.0
2022-05-20,Garlic Bread,Side Dishes,5,4.0
2022-05-20,Onion Rings,Side Dishes,2,5.0
2022-05-20,Cheese Fries,Starters,2,5.0
2022-05-21,Mashed Potatoes,Side Dishes,4,4.0
2022-05-21,Chicken Melt,Starters,4,8.0
2022-05-21,Side Salad,Side Dishes,1,3.0
2022-05-21,Cheese Fries,Starters,4,5.0
2022-05-21,Ice Cream,Desserts,2,5.0
2022-05-21,French Fries,Starters,2,4.0
2022-05-21,Sweet Potato Fries,Starters,2,5.0
2022-05-21,Grilled Vegetables,Side Dishes,2,5.0
2022-05-21,Grilled Chicken,Main Dishes,4,15.0
2022-05-21,Chocolate Cake,Desserts,1,6.0
2022-05-21,Mashed Potatoes,Side Dishes,4,4.0
2022-05-21,Water,Drinks,3,1.0
2022-05-21,Ice Cream,Desserts,1,5.0
2022-05-21,Water,Drinks,2,1.0
2022-05-21,Grilled Chicken,Main Dishes,5,15.0
2022-05-21,French Fries,Starters,3,4.0
2022-05-21,Steak,Main Dishes,5,20.0
2022-05-21,Lemonade,Drinks,1,3.0
2022-05-21,Lemonade,Drinks,4,3.0
2022-05-21,Cheesecake,Desserts,4,7.0
2022-05-21,Fruit Salad,Desserts,4,4.0
2022-05-21,Ice Cream,Desserts,1,5.0
2022-05-21,Garlic Bread,Side Dishes,2,4.0
2022-05-21,Water,Drinks,4,1.0
2022-05-21,Cheese Fries,Starters,3,5.0
2022-05-21,Side Salad,Side Dishes,4,3.0
2022-05-21,Cheese Fries,Starters,1,5.0
2022-05-21,Grilled Vegetables,Side Dishes,5,5.0
2022-05-21,Pasta Alfredo,Main Dishes,3,12.0
2022-05-21,Water,Drinks,1,1.0
2022-05-22,Salmon,Main Dishes,5,18.0
2022-05-22,Grilled Chicken,Main Dishes,2,15.0
2022-05-22,Cheesecake,Desserts,3,7.0
2022-05-22,Pasta Alfredo,Main Dishes,1,12.0
2022-05-22,Garlic Bread,Side Dishes,1,4.0
2022-05-22,Vegetarian Platter,Main Dishes,2,14.0
2022-05-22,Grilled Chicken,Main Dishes,3,15.0
2022-05-22,Ice Cream,Desserts,1,5.0
2022-05-22,Onion Rings,Side Dishes,5,5.0
2022-05-22,Cheese Fries,Starters,3,5.0
2022-05-22,Mashed Potatoes,Side Dishes,4,4.0
2022-05-22,Orange Juice,Drinks,5,3.0
2022-05-22,Vegetarian Platter,Main Dishes,1,14.0
2022-05-22,Lemonade,Drinks,4,3.0
2022-05-22,Side Salad,Side Dishes,5,3.0
2022-05-23,Brownie,Desserts,2,6.0
2022-05-23,Salmon,Main Dishes,3,18.0
2022-05-23,Iced Tea,Drinks,4,2.5
2022-05-23,Salmon,Main Dishes,3,18.0
2022-05-23,Steak,Main Dishes,1,20.0
2022-05-23,Water,Drinks,5,1.0
2022-05-23,Coca Cola,Drinks,5,2.5
2022-05-23,Steak,Main Dishes,2,20.0
2022-05-23,Garlic Bread,Side Dishes,1,4.0
2022-05-23,Lemonade,Drinks,3,3.0
2022-05-23,Chicken Melt,Starters,1,8.0
2022-05-23,Lemonade,Drinks,1,3.0
2022-05-23,French Fries,Starters,4,4.0
2022-05-23,Orange Juice,Drinks,4,3.0
2022-05-23,Nachos Grande,Starters,4,10.0
2022-05-23,Pasta Alfredo,Main Dishes,4,12.0
2022-05-23,Ice Cream,Desserts,5,5.0
2022-05-23,Ice Cream,Desserts,3,5.0
2022-05-23,Cheesecake,Desserts,1,7.0
2022-05-24,Coca Cola,Drinks,4,2.5
2022-05-24,Lemonade,Drinks,2,3.0
2022-05-24,Cheesecake,Desserts,5,7.0
2022-05-24,Water,Drinks,1,1.0
2022-05-24,Chocolate Cake,Desserts,4,6.0
2022-05-24,Cheese Fries,Starters,4,5.0
2022-05-24,Fruit Salad,Desserts,1,4.0
2022-05-24,Water,Drinks,1,1.0
2022-05-24,Mashed Potatoes,Side Dishes,3,4.0
2022-05-24,Salmon,Main Dishes,5,18.0
2022-05-24,Water,Drinks,5,1.0
2022-05-24,Pasta Alfredo,Main Dishes,5,12.0
2022-05-24,Orange Juice,Drinks,3,3.0
2022-05-24,Salmon,Main Dishes,5,18.0
2022-05-24,Pasta Alfredo,Main Dishes,4,12.0
2022-05-24,Sweet Potato Fries,Starters,5,5.0
2022-05-24,Beef Chili,Starters,3,7.0
2022-05-24,Chicken Melt,Starters,5,8.0
2022-05-24,Water,Drinks,4,1.0
2022-05-24,Nachos Grande,Starters,5,10.0
2022-05-24,Fruit Salad,Desserts,1,4.0
2022-05-24,Grilled Chicken,Main Dishes,2,15.0
2022-05-25,Cheese Fries,Starters,3,5.0
2022-05-25,Lemonade,Drinks,4,3.0
2022-05-25,Cheesecake,Desserts,4,7.0
2022-05-25,Coca Cola,Drinks,2,2.5
2022-05-25,Vegetarian Platter,Main Dishes,3,14.0
2022-05-25,Cheesecake,Desserts,5,7.0
2022-05-25,Pasta Alfredo,Main Dishes,5,12.0
2022-05-25,Mashed Potatoes,Side Dishes,4,4.0
2022-05-25,Pasta Alfredo,Main Dishes,3,12.0
2022-05-25,Side Salad,Side Dishes,2,3.0
2022-05-25,French Fries,Starters,2,4.0
2022-05-25,Grilled Vegetables,Side Dishes,5,5.0
2022-05-25,Chocolate Cake,Desserts,1,6.0
2022-05-25,Salmon,Main Dishes,1,18.0
2022-05-25,French Fries,Starters,2,4.0
2022-05-25,Orange Juice,Drinks,3,3.0
2022-05-25,Cheese Fries,Starters,3,5.0
2022-05-25,Fruit Salad,Desserts,2,4.0
2022-05-25,Water,Drinks,3,1.0
2022-05-25,Nachos Grande,Starters,2,10.0
2022-05-25,Mashed Potatoes,Side Dishes,2,4.0
2022-05-25,Lemonade,Drinks,4,3.0
2022-05-25,Orange Juice,Drinks,1,3.0
2022-05-25,Vegetarian Platter,Main Dishes,5,14.0
2022-05-25,Grilled Chicken,Main Dishes,1,15.0
2022-05-25,Orange Juice,Drinks,1,3.0
2022-05-25,Orange Juice,Drinks,1,3.0
2022-05-25,Side Salad,Side Dishes,2,3.0
2022-05-25,Pasta Alfredo,Main Dishes,1,12.0
2022-05-26,Coca Cola,Drinks,4,2.5
2022-05-26,Coca Cola,Drinks,5,2.5
2022-05-26,Coca Cola,Drinks,1,2.5
2022-05-26,Sweet Potato Fries,Starters,3,5.0
2022-05-26,Vegetarian Platter,Main Dishes,1,14.0
2022-05-26,Sweet Potato Fries,Starters,1,5.0
2022-05-26,Side Salad,Side Dishes,3,3.0
2022-05-26,Orange Juice,Drinks,5,3.0
2022-05-26,Beef Chili,Starters,2,7.0
2022-05-26,Water,Drinks,2,1.0
2022-05-26,Grilled Vegetables,Side Dishes,3,5.0
2022-05-26,Vegetarian Platter,Main Dishes,2,14.0
2022-05-26,Pasta Alfredo,Main Dishes,4,12.0
2022-05-26,Water,Drinks,2,1.0
2022-05-26,Brownie,Desserts,5,6.0
2022-05-26,Ice Cream,Desserts,3,5.0
2022-05-26,Beef Chili,Starters,5,7.0
2022-05-26,Sweet Potato Fries,Starters,1,5.0
2022-05-26,Chocolate Cake,Desserts,5,6.0
2022-05-26,Pasta Alfredo,Main Dishes,2,12.0
2022-05-26,Steak,Main Dishes,2,20.0
2022-05-26,French Fries,Starters,5,4.0
2022-05-26,French Fries,Starters,5,4.0
2022-05-27,Vegetarian Platter,Main Dishes,5,14.0
2022-05-27,Orange Juice,Drinks,1,3.0
2022-05-27,Side Salad,Side Dishes,3,3.0
2022-05-27,Pasta Alfredo,Main Dishes,4,12.0
2022-05-27,Sweet Potato Fries,Starters,3,5.0
2022-05-27,Steak,Main Dishes,5,20.0
2022-05-27,Coca Cola,Drinks,3,2.5
2022-05-27,Grilled Chicken,Main Dishes,3,15.0
2022-05-27,Water,Drinks,5,1.0
2022-05-27,Steak,Main Dishes,4,20.0
2022-05-27,Salmon,Main Dishes,2,18.0
2022-05-27,Onion Rings,Side Dishes,3,5.0
2022-05-27,Chicken Melt,Starters,2,8.0
2022-05-27,Mashed Potatoes,Side Dishes,3,4.0
2022-05-27,Coca Cola,Drinks,4,2.5
2022-05-27,Orange Juice,Drinks,2,3.0
2022-05-27,Grilled Chicken,Main Dishes,4,15.0
2022-05-27,Garlic Bread,Side Dishes,5,4.0
2022-05-27,Sweet Potato Fries,Starters,3,5.0
2022-05-27,Cheesecake,Desserts,2,7.0
2022-05-27,Sweet Potato Fries,Starters,1,5.0
2022-05-27,Mashed Potatoes,Side Dishes,2,4.0
2022-05-27,Sweet Potato Fries,Starters,4,5.0
2022-05-28,Iced Tea,Drinks,2,2.5
2022-05-28,Grilled Chicken,Main Dishes,2,15.0
2022-05-28,Grilled Chicken,Main Dishes,3,15.0
2022-05-28,Iced Tea,Drinks,2,2.5
2022-05-28,Garlic Bread,Side Dishes,3,4.0
2022-05-28,Steak,Main Dishes,2,20.0
2022-05-28,French Fries,Starters,4,4.0
2022-05-28,Mashed Potatoes,Side Dishes,1,4.0
2022-05-28,Pasta Alfredo,Main Dishes,1,12.0
2022-05-28,Cheese Fries,Starters,1,5.0
2022-05-28,Brownie,Desserts,3,6.0
2022-05-28,Salmon,Main Dishes,2,18.0
2022-05-28,Fruit Salad,Desserts,4,4.0
2022-05-28,Water,Drinks,5,1.0
2022-05-28,Garlic Bread,Side Dishes,4,4.0
2022-05-28,French Fries,Starters,4,4.0
2022-05-28,Vegetarian Platter,Main Dishes,3,14.0
2022-05-28,Grilled Chicken,Main Dishes,2,15.0
2022-05-29,Water,Drinks,3,1.0
2022-05-29,Steak,Main Dishes,5,20.0
2022-05-29,Orange Juice,Drinks,5,3.0
2022-05-29,Chocolate Cake,Desserts,4,6.0
2022-05-29,Pasta Alfredo,Main Dishes,4,12.0
2022-05-29,Ice Cream,Desserts,4,5.0
2022-05-29,Garlic Bread,Side Dishes,1,4.0
2022-05-29,Pasta Alfredo,Main Dishes,4,12.0
2022-05-29,Nachos Grande,Starters,2,10.0
2022-05-29,Orange Juice,Drinks,1,3.0
2022-05-29,Beef Chili,Starters,1,7.0
2022-05-29,Side Salad,Side Dishes,5,3.0
2022-05-29,Ice Cream,Desserts,5,5.0
2022-05-29,Chocolate Cake,Desserts,2,6.0
2022-05-29,Coca Cola,Drinks,4,2.5
2022-05-29,Steak,Main Dishes,5,20.0
2022-05-29,Orange Juice,Drinks,2,3.0
2022-05-29,French Fries,Starters,3,4.0
2022-05-29,Cheesecake,Desserts,5,7.0
2022-05-29,Water,Drinks,2,1.0
2022-05-29,Salmon,Main Dishes,4,18.0
2022-05-29,Side Salad,Side Dishes,4,3.0
2022-05-29,Beef Chili,Starters,5,7.0
2022-05-30,Side Salad,Side Dishes,2,3.0
2022-05-30,Side Salad,Side Dishes,2,3.0
2022-05-30,Garlic Bread,Side Dishes,2,4.0
2022-05-30,Cheese Fries,Starters,5,5.0
2022-05-30,Brownie,Desserts,3,6.0
2022-05-30,Fruit Salad,Desserts,5,4.0
2022-05-30,Nachos Grande,Starters,5,10.0
2022-05-30,Beef Chili,Starters,1,7.0
2022-05-30,Chocolate Cake,Desserts,5,6.0
2022-05-30,Beef Chili,Starters,3,7.0
2022-05-30,Salmon,Main Dishes,3,18.0
2022-05-30,Chocolate Cake,Desserts,5,6.0
2022-05-30,Vegetarian Platter,Main Dishes,5,14.0
2022-05-30,Nachos Grande,Starters,4,10.0
2022-05-30,Iced Tea,Drinks,1,2.5
2022-05-30,Ice Cream,Desserts,2,5.0
2022-05-30,Grilled Chicken,Main Dishes,4,15.0
2022-05-30,Cheese Fries,Starters,5,5.0
2022-05-30,Onion Rings,Side Dishes,1,5.0
2022-05-30,Cheese Fries,Starters,4,5.0
2022-05-30,Chicken Melt,Starters,5,8.0
2022-05-30,Pasta Alfredo,Main Dishes,1,12.0
2022-05-30,Grilled Vegetables,Side Dishes,2,5.0
2022-05-30,Brownie,Desserts,3,6.0
2022-05-30,Ice Cream,Desserts,3,5.0
2022-05-30,Salmon,Main Dishes,5,18.0
2022-05-30,Chocolate Cake,Desserts,2,6.0
2022-05-30,Chicken Melt,Starters,2,8.0
2022-05-30,Coca Cola,Drinks,5,2.5
2022-05-30,Chocolate Cake,Desserts,2,6.0
2022-05-30,Chicken Melt,Starters,5,8.0
2022-05-30,Brownie,Desserts,4,6.0
2022-05-31,Grilled Vegetables,Side Dishes,1,5.0
2022-05-31,Ice Cream,Desserts,3,5.0
2022-05-31,Side Salad,Side Dishes,1,3.0
2022-05-31,Orange Juice,Drinks,5,3.0
2022-05-31,Grilled Chicken,Main Dishes,5,15.0
2022-05-31,Chocolate Cake,Desserts,4,6.0
2022-05-31,Grilled Vegetables,Side Dishes,4,5.0
2022-05-31,Iced Tea,Drinks,1,2.5
2022-05-31,Sweet Potato Fries,Starters,2,5.0
2022-05-31,Salmon,Main Dishes,2,18.0
2022-05-31,French Fries,Starters,3,4.0
2022-05-31,Garlic Bread,Side Dishes,4,4.0
2022-05-31,Orange Juice,Drinks,1,3.0
2022-05-31,Ice Cream,Desserts,5,5.0
2022-05-31,Pasta Alfredo,Main Dishes,4,12.0
2022-05-31,Ice Cream,Desserts,3,5.0
2022-05-31,Side Salad,Side Dishes,2,3.0
2022-05-31,French Fries,Starters,1,4.0
2022-05-31,Sweet Potato Fries,Starters,5,5.0
2022-05-31,Chocolate Cake,Desserts,2,6.0
2022-05-31,Iced Tea,Drinks,4,2.5
2022-05-31,Water,Drinks,2,1.0
2022-06-01,Mashed Potatoes,Side Dishes,1,4.0
2022-06-01,Orange Juice,Drinks,1,3.0
2022-06-01,Grilled Chicken,Main Dishes,4,15.0
2022-06-01,Coca Cola,Drinks,3,2.5
2022-06-01,Pasta Alfredo,Main Dishes,1,12.0
2022-06-01,Chocolate Cake,Desserts,4,6.0
2022-06-01,Fruit Salad,Desserts,1,4.0
2022-06-01,Cheese Fries,Starters,4,5.0
2022-06-01,Ice Cream,Desserts,2,5.0
2022-06-01,Garlic Bread,Side Dishes,5,4.0
2022-06-01,Iced Tea,Drinks,2,2.5
2022-06-01,Pasta Alfredo,Main Dishes,5,12.0
2022-06-01,Chocolate Cake,Desserts,1,6.0
2022-06-01,Fruit Salad,Desserts,2,4.0
2022-06-01,Chocolate Cake,Desserts,2,6.0
2022-06-01,French Fries,Starters,1,4.0
2022-06-01,Onion Rings,Side Dishes,1,5.0
2022-06-01,Coca Cola,Drinks,5,2.5
2022-06-01,Mashed Potatoes,Side Dishes,4,4.0
2022-06-01,Beef Chili,Starters,2,7.0
2022-06-01,Grilled Chicken,Main Dishes,4,15.0
2022-06-01,Cheesecake,Desserts,5,7.0
2022-06-02,Salmon,Main Dishes,2,18.0
2022-06-02,Chocolate Cake,Desserts,3,6.0
2022-06-02,Chicken Melt,Starters,4,8.0
2022-06-02,Chocolate Cake,Desserts,4,6.0
2022-06-02,Side Salad,Side Dishes,1,3.0
2022-06-02,Steak,Main Dishes,2,20.0
2022-06-02,Coca Cola,Drinks,2,2.5
2022-06-02,Pasta Alfredo,Main Dishes,3,12.0
2022-06-02,Sweet Potato Fries,Starters,2,5.0
2022-06-02,Pasta Alfredo,Main Dishes,1,12.0
2022-06-02,Pasta Alfredo,Main Dishes,4,12.0
2022-06-02,Beef Chili,Starters,4,7.0
2022-06-02,Chocolate Cake,Desserts,3,6.0
2022-06-02,Grilled Chicken,Main Dishes,5,15.0
2022-06-02,Side Salad,Side Dishes,2,3.0
2022-06-02,Coca Cola,Drinks,3,2.5
2022-06-02,Lemonade,Drinks,2,3.0
2022-06-02,French Fries,Starters,5,4.0
2022-06-02,Ice Cream,Desserts,1,5.0
2022-06-02,French Fries,Starters,3,4.0
2022-06-02,Pasta Alfredo,Main Dishes,4,12.0
2022-06-02,Mashed Potatoes,Side Dishes,1,4.0
2022-06-02,Pasta Alfredo,Main Dishes,4,12.0
2022-06-02,Coca Cola,Drinks,3,2.5
2022-06-03,Salmon,Main Dishes,3,18.0
2022-06-03,Grilled Vegetables,Side Dishes,2,5.0
2022-06-03,Side Salad,Side Dishes,2,3.0
2022-06-03,Grilled Chicken,Main Dishes,3,15.0
2022-06-03,Beef Chili,Starters,2,7.0
2022-06-03,Water,Drinks,3,1.0
2022-06-03,Coca Cola,Drinks,3,2.5
2022-06-03,Grilled Chicken,Main Dishes,3,15.0
2022-06-03,Steak,Main Dishes,1,20.0
2022-06-03,Coca Cola,Drinks,4,2.5
2022-06-03,Water,Drinks,1,1.0
2022-06-03,Chocolate Cake,Desserts,5,6.0
2022-06-03,Water,Drinks,4,1.0
2022-06-03,Salmon,Main Dishes,4,18.0
2022-06-03,Mashed Potatoes,Side Dishes,1,4.0
2022-06-03,Pasta Alfredo,Main Dishes,5,12.0
2022-06-03,Water,Drinks,4,1.0
2022-06-03,Mashed Potatoes,Side Dishes,1,4.0
