item_name,qty,order_datetime
Old Menu Item,-1,2024-01-25 03:03:00
Tea,2,2024-01-24 21:28:00
Caesar Salad,2,2024-01-24 23:19:00
  Salmon  ,3,2024-01-25 03:18:00
Sparkling Waters,3,2024-01-24 23:27:00
Tea,1,2024-01-24 22:58:00
Unknown Item 9,1,2024-01-24 20:33:00
Onion Rings,1,2024-01-25 04:29:00
Coca Cola,1,2024-01-25 04:28:00
  Salmon  ,2,2024-01-24 20:32:00
Sparkling Water,2,2024-01-24 21:49:00
Unknown Item 1,3,2024-01-25 02:57:00
Tea,1,2024-01-25 03:08:00
  Salmon  ,3,2024-01-24 22:20:00
Old Menu Item,1,2024-01-24 23:11:00
Unknown Item 13,1,2024-01-24 23:57:00
Old Menu Item,1,invalid_date
Caesar Salad,2,invalid_date
Coca Cola,1,2024-01-24 22:44:00
Coca Cola,3,2024-01-25 02:45:00
Margherita Pizza,3,2024-01-25 03:45:00
Unknown Item 13,3,2024-01-25 03:05:00
Sparkling Water,1,2024-01-24 21:28:00
Tiramisu,3,2024-01-25 02:05:00
Chicken Burger,2,2024-01-25 00:24:00
Veggie Burger,1,2024-01-25 03:32:00
Margherita Pizza,1,2024-01-25 02:10:00
Veggie Burger,1,2024-01-24 22:24:00
Apple Juice,1,2024-01-24 19:10:00
Caesar Salad,2,2024-01-25 04:36:00
Coca Cola,4,2024-01-25 04:55:00
Veggie Burger,1,2024-01-24 21:55:00
  Salmon  ,2,2024-01-24 21:49:00
Sparkling Water,4,2024-01-25 03:26:00
Apple Juice,1,2024-01-24 22:46:00
Veggie Burger,3,2024-01-25 03:28:00
  Salmon  ,2,2024-01-24 22:11:00
Unknown Item 14,2,2024-01-24 21:08:00
Unknown Item 6,1,2024-01-25 05:00:00
Veggie Burger,2,2024-01-25 02:16:00
  Salmon  ,1,2024-01-24 18:31:00
  Salmon  ,2,2024-01-25 04:34:00
Onion Rings,1,2024-01-25 03:38:00
Chicken Burger,3,2024-01-25 04:15:00
  Salmon  ,1,2024-01-24 21:42:00
Unknown Item 9,1,2024-01-25 00:26:00
Mashed Potatoes,2,2024-01-24 23:38:00
Coca Cola,1,2024-01-25 02:15:00
  Salmon  ,-2,2024-01-25 04:17:00
Sparkling Water,4,2024-01-25 02:35:00
Veggie Burger,2,2024-01-25 03:13:00
  Salmon  ,1,2024-01-24 19:09:00
Veggie Burger,2,2024-01-24 20:22:00
  Salmon  ,2,2024-01-24 19:54:00
Mashed Potatoes,3,2024-01-24 19:36:00
Apple Juice,1,2024-01-25 04:19:00
Caesar Salad,1,2024-01-24 22:05:00
Chocolate Cake,2,2024-01-24 19:26:00
Cheesecake,1,2024-01-25 07:10:00
Caesar Salad,1,2024-01-25 02:39:00
Margherita Pizza,1,2024-01-25 02:44:00
Veggie Burger,3,2024-01-25 02:50:00
Hummus Plate,3,2024-01-25 02:29:00
Unknown Item 7,2,2024-01-25 03:23:00
Margherita Pizza,1,2024-01-25 04:05:00
Veggie Burger,1,2024-01-25 03:20:00
Mashed Potatoes,4,2024-01-24 22:24:00
  Salmon  ,4,2024-01-25 03:48:00
Soup of the Day,3,2024-01-24 23:35:00
  Salmon  ,2,2024-01-24 20:30:00
Mashed Potatoes,1,2024-01-24 21:44:00
Coca Cola,3,2024-01-25 04:21:00
French Fries,1,2024-01-25 01:33:00
  Salmon  ,1,2024-01-26 03:39:00
Unknown Item 8,2,invalid_date
Unknown Item 0,1,invalid_date
Veggie Burger,1,2024-01-26 01:05:00
  Salmon  ,1,invalid_date
Cheesecake,1,2024-01-26 02:50:00
Soup of the Day,3,2024-01-26 06:18:00
Tea,1,2024-01-25 23:54:00
Garlic Mushrooms,1,2024-01-25 22:33:00
  Salmon  ,1,2024-01-26 02:39:00
Unknown Item 2,1,2024-01-25 22:08:00
  Salmon  ,1,2024-01-26 02:31:00
Soup of the Day,2,2024-01-26 00:40:00
  Salmon  ,1,2024-01-26 00:51:00
Caesar Salad,2,invalid_date
Mashed Potatoes,4,2024-01-25 21:18:00
French Fries,2,2024-01-26 06:00:00
Sparkling Water,1,2024-01-25 21:29:00
Soup of the Day,1,2024-01-26 02:07:00
Sparkling Water,3,2024-01-26 03:13:00
Apple Pie,2,invalid_date
Coca Cola,3,2024-01-25 23:21:00
Unknown Item 0,3,invalid_date
  Salmon  ,3,2024-01-26 02:00:00
Apple Juice,3,2024-01-26 02:44:00
Margherita Pizza,2,2024-01-25 22:50:00
Onion Rings,1,2024-01-25 20:19:00
Apple Juice,4,2024-01-26 00:20:00
Unknown Item 7,2,2024-01-26 03:07:00
Garlic Mushrooms,1,2024-01-26 03:21:00
Mashed Potatoes,2,2024-01-25 23:36:00
Unknown Item 13,2,2024-01-26 02:01:00
Unknown Item 8,3,2024-01-26 04:12:00
Margherita Pizza,2,2024-01-25 22:21:00
Caesar Salad,1,2024-01-26 04:30:00
Veggie Burger,4,2024-01-26 04:51:00
  Salmon  ,3,2024-01-25 19:08:00
  Salmon  ,2,2024-01-26 00:40:00
Unknown Item 10,1,2024-01-25 23:55:00
  Salmon  ,1,2024-01-26 01:21:00
  Salmon  ,2,2024-01-25 23:52:00
Soup of the Day,1,2024-01-25 23:47:00
  Salmon  ,1,2024-01-25 20:33:00
Unknown Item 7,2,2024-01-25 22:46:00
Unknown Item 13,1,2024-01-26 03:35:00
Seasonal Special,1,2024-01-26 01:13:00
Margherita Pizza,1,2024-01-26 02:21:00
Soup of the Day,1,2024-01-26 03:56:00
  Salmon  ,2,2024-01-26 03:04:00
Hummus Plate,1,2024-01-26 05:17:00
Mashed Potatoes,-1,2024-01-26 04:21:00
Coca Cola,2,2024-01-26 06:40:00
  Salmon  ,4,2024-01-26 01:10:00
Soup of the Day,2,2024-01-26 02:24:00
  Salmon  ,1,2024-01-25 21:07:00
  Salmon  ,1,2024-01-26 04:48:00
Unknown Item 4,3,2024-01-25 22:54:00
Margherita Pizza,1,2024-01-25 22:02:00
Tea,2,2024-01-25 22:05:00
Soup of the Day,1,2024-01-26 00:15:00
  Salmon  ,1,2024-01-25 22:53:00
Caesar Salad,3,2024-01-26 05:13:00
Unknown Item 2,2,2024-01-26 01:11:00
Apple Pie,-2,2024-01-25 21:50:00
Garlic Mushrooms,1,2024-01-25 19:12:00
Chicken Burger,1,2024-01-26 04:28:00
Chicken Burger,2,2024-01-26 00:51:00
Unknown Item 9,2,2024-01-26 00:32:00
Chicken Burger,1,2024-01-25 21:21:00
Tea,1,2024-01-26 04:46:00
Unknown Item 14,1,2024-01-26 04:19:00
Coca Cola,4,2024-01-26 03:09:00
Unknown Item 10,2,2024-01-26 03:06:00
Chicken Burger,3,2024-01-26 04:33:00
Tiramisu,1,2024-01-26 03:08:00
Caesar Salad,4,2024-01-25 21:02:00
Caesar Salad,1,2024-01-25 23:45:00
Soup of the Day,2,2024-01-26 04:07:00
Cheesecake,3,2024-01-25 18:59:00
Unknown Item 10,1,2024-01-25 19:54:00
  Salmon  ,1,2024-01-26 02:05:00
  Salmon  ,1,2024-01-25 22:56:00
Chicken Burger,1,2024-01-25 19:33:00
French Fries,2,invalid_date
Unknown Item 8,2,2024-01-25 22:36:00
Soup of the Day,2,2024-01-26 03:40:00
Margherita Pizza,2,2024-01-26 04:20:00
Onion Rings,2,2024-01-25 21:18:00
Chicken Burger,1,2024-01-25 22:20:00
Unknown Item 10,1,2024-01-26 03:42:00
Veggie Burger,4,2024-01-25 21:09:00
Unknown Item 2,1,2024-01-25 21:07:00
Hummus Plate,2,2024-01-25 18:39:00
Unknown Item 3,1,2024-01-26 02:06:00
Apple Pie,2,2024-01-25 21:22:00
  Salmon  ,2,2024-01-26 01:17:00
Sparkling Water,1,2024-01-25 21:45:00
Coca Cola,1,2024-01-26 03:36:00
Unknown Item 9,2,2024-01-25 21:04:00
Mashed Potatoes,1,2024-01-25 22:57:00
Veggie Burger,1,2024-01-25 22:28:00
  Salmon  ,2,2024-01-25 20:01:00
Unknown Item 15,1,2024-01-25 23:43:00
Chicken Burger,3,invalid_date
Cheesecake,2,2024-01-25 20:27:00
Hummus Plate,1,2024-01-25 22:45:00
Apple Pie,2,invalid_date
Coca Cola,-2,2024-01-26 02:44:00
Coca Colas,1,2024-01-26 03:39:00
Onion Rings,1,invalid_date
Mashed Potatoes,1,2024-01-26 03:45:00
Unknown Item 19,1,2024-01-26 03:51:00
Cheesecake,1,2024-01-26 01:59:00
Old Menu Item,1,2024-01-26 03:29:00
  Salmon  ,1,2024-01-26 02:05:00
Unknown Item 14,2,2024-01-26 03:58:00
Soup of the Day,2,2024-01-26 03:06:00
  Salmon  ,2,2024-01-25 23:43:00
  Salmon  ,2,2024-01-26 02:49:00
  Salmon  ,3,2024-01-25 23:14:00
Chocolate Cake,2,2024-01-26 05:09:00
Mashed Potatoess,2,2024-01-26 04:39:00
Margherita Pizza,1,2024-01-25 22:23:00
  Salmon  ,3,invalid_date
Unknown Item 5,1,2024-01-26 04:21:00
  Salmon  ,1,2024-01-26 03:56:00
Veggie Burger,2,invalid_date
Chocolate Cake,1,invalid_date
Coca Cola,1,2024-01-26 22:29:00
Unknown Item 16,2,2024-01-27 04:18:00
Sparkling Water,2,2024-01-27 03:38:00
Coca Cola,2,2024-01-27 02:32:00
  Salmon  ,3,2024-01-26 21:52:00
Soup of the Day,1,2024-01-27 03:06:00
Sparkling Water,1,2024-01-26 22:41:00
Sparkling Water,2,2024-01-26 20:19:00
Mashed Potatoes,1,2024-01-27 01:25:00
Hummus Plate,2,2024-01-27 02:15:00
Margherita Pizza,1,2024-01-27 02:35:00
  Salmon  ,1,2024-01-26 21:30:00
Margherita Pizza,2,invalid_date
  Salmon  ,2,invalid_date
Apple Juice,2,2024-01-27 02:50:00
Coca Cola,1,2024-01-27 06:36:00
Tiramisu,1,2024-01-27 03:34:00
Coca Cola,1,2024-01-27 03:11:00
Sparkling Water,1,2024-01-27 02:04:00
  Salmon  ,1,2024-01-27 03:45:00
Margherita Pizza,1,2024-01-27 02:31:00
  Salmon  ,2,2024-01-26 21:38:00
Mashed Potatoes,1,2024-01-26 23:35:00
  Salmon  ,2,2024-01-26 20:28:00
French Fries,3,2024-01-26 21:25:00
Caesar Salad,1,2024-01-26 20:06:00
Mashed Potatoes,1,2024-01-27 03:38:00
Sparkling Water,1,2024-01-27 03:24:00
Garlic Mushrooms,2,2024-01-26 22:41:00
Unknown Item 19,1,2024-01-27 02:05:00
Coca Cola,1,2024-01-26 21:08:00
Apple Juice,2,2024-01-27 04:57:00
Tea,1,2024-01-27 03:51:00
Sparkling Water,2,invalid_date
Unknown Item 19,2,2024-01-27 02:28:00
Soup of the Day,-2,2024-01-27 01:24:00
  Salmon  ,1,2024-01-27 02:28:00
  Salmon  ,3,2024-01-26 21:43:00
Veggie Burger,2,2024-01-27 04:19:00
Unknown Item 15,1,2024-01-27 02:58:00
Soup of the Day,1,2024-01-27 03:58:00
Unknown Item 17,1,2024-01-27 05:27:00
Coca Cola,3,2024-01-27 03:58:00
Unknown Item 17,3,2024-01-26 22:05:00
Unknown Item 9,2,2024-01-27 02:39:00
Unknown Item 1,3,2024-01-27 06:25:00
Unknown Item 1,1,2024-01-27 04:54:00
Soup of the Day,1,2024-01-26 22:23:00
Soup of the Day,3,2024-01-27 04:03:00
Tea,2,2024-01-26 18:35:00
Garlic Mushrooms,1,2024-01-27 03:22:00
Veggie Burger,2,2024-01-26 21:18:00
Caesar Salad,4,2024-01-27 04:15:00
  Salmon  ,2,2024-01-26 23:37:00
Soup of the Day,3,2024-01-26 22:20:00
Tea,2,2024-01-27 03:25:00
Unknown Item 2,1,2024-01-26 22:34:00
  Salmon  ,3,2024-01-26 21:11:00
Unknown Item 16,1,2024-01-26 23:12:00
Caesar Salad,3,invalid_date
Chocolate Cake,1,invalid_date
Mashed Potatoes,2,2024-01-26 23:18:00
French Fries,1,2024-01-27 07:42:00
Caesar Salad,1,2024-01-26 21:00:00
Cheesecake,1,2024-01-26 20:01:00
Unknown Item 6,4,2024-01-26 21:56:00
Coca Cola,4,2024-01-27 00:27:00
Unknown Item 1,1,invalid_date
Chicken Burger,4,invalid_date
Tiramisu,3,2024-01-27 03:55:00
Unknown Item 4,2,2024-01-26 23:50:00
  Salmon  ,1,invalid_date
Unknown Item 11,3,2024-01-26 23:11:00
  Salmon  ,2,2024-01-26 23:27:00
Coca Cola,3,2024-01-27 01:28:00
  Salmon  ,3,2024-01-26 22:14:00
Tea,3,2024-01-26 21:38:00
  Salmon  ,2,2024-01-26 18:31:00
Soup of the Day,1,invalid_date
Unknown Item 14,-1,2024-01-27 03:17:00
Chicken Burger,1,2024-01-26 23:34:00
Coca Cola,1,2024-01-27 02:02:00
Caesar Salad,2,2024-01-27 06:36:00
Tea,2,2024-01-27 00:23:00
Tiramisu,3,2024-01-26 21:30:00
Soup of the Day,1,2024-01-27 05:05:00
Chocolate Cake,2,2024-01-26 21:46:00
Soup of the Day,1,2024-01-27 01:54:00
Unknown Item 16,1,2024-01-27 06:49:00
Unknown Item 9,1,2024-01-26 22:33:00
Mashed Potatoes,2,2024-01-26 20:56:00
Sparkling Water,1,2024-01-27 02:15:00
  Salmon  ,2,2024-01-26 23:47:00
Margherita Pizza,1,2024-01-27 02:42:00
Soup of the Day,3,2024-01-26 20:40:00
Cheesecake,3,2024-01-27 01:37:00
  Salmon  ,4,2024-01-26 22:03:00
Soup of the Day,3,2024-01-27 04:34:00
Soup of the Day,3,2024-01-27 03:30:00
Garlic Mushrooms,3,2024-01-26 23:57:00
Soup of the Day,2,2024-01-26 23:46:00
Hummus Plate,1,2024-01-26 22:22:00
  Salmon  ,1,2024-01-27 05:51:00
  Salmon  ,1,2024-01-26 22:10:00
Garlic Mushrooms,2,2024-01-26 19:59:00
Apple Juice,2,2024-01-27 02:19:00
Chocolate Cake,3,invalid_date
Soup of the Day,4,invalid_date
Apple Juice,1,invalid_date
Unknown Item 0,2,2024-01-27 02:42:00
Coca Cola,4,2024-01-27 07:51:00
Chocolate Cake,1,2024-01-27 03:01:00
Unknown Item 18,-2,2024-01-26 22:05:00
Mashed Potatoes,1,invalid_date
Caesar Salad,2,2024-01-27 22:39:00
Unknown Item 1,1,2024-01-27 22:54:00
Unknown Item 6,3,2024-01-27 22:47:00
Soup of the Day,2,2024-01-27 21:11:00
Margherita Pizza,1,2024-01-28 04:47:00
Tea,1,2024-01-27 21:28:00
Tiramisu,1,invalid_date
Unknown Item 3,4,2024-01-27 22:44:00
Garlic Mushrooms,2,2024-01-27 21:11:00
Apple Pie,1,2024-01-28 03:55:00
  Salmon  ,1,2024-01-27 19:05:00
Soup of the Day,2,2024-01-28 05:38:00
French Fries,2,2024-01-28 04:09:00
Unknown Item 0,2,2024-01-28 04:48:00
Sparkling Water,1,invalid_date
Apple Juice,2,2024-01-27 22:42:00
Caesar Salad,2,2024-01-27 23:40:00
Margherita Pizza,4,2024-01-27 21:36:00
Unknown Item 16,3,2024-01-28 03:22:00
Garlic Mushrooms,2,2024-01-27 20:16:00
Apple Pie,2,2024-01-28 03:07:00
Unknown Item 9,1,2024-01-27 20:29:00
Tea,3,invalid_date
Sparkling Water,1,2024-01-28 00:48:00
Caesar Salad,1,2024-01-28 04:14:00
Unknown Item 13,1,2024-01-27 22:45:00
Unknown Item 18,3,2024-01-27 22:16:00
  Salmon  ,1,2024-01-27 21:55:00
French Fries,1,invalid_date
Apple Juice,1,2024-01-28 04:28:00
Veggie Burger,1,2024-01-27 22:20:00
  Salmon  ,1,2024-01-28 05:43:00
Sparkling Water,3,2024-01-28 05:06:00
  Salmon  ,3,2024-01-28 04:40:00
Hummus Plate,1,2024-01-27 22:54:00
  Salmon  ,3,2024-01-27 23:58:00
Soup of the Day,2,2024-01-28 02:17:00
Tea,1,2024-01-27 22:17:00
Unknown Item 5,2,2024-01-28 03:16:00
  Salmon  ,4,2024-01-28 02:25:00
  Salmon  ,1,2024-01-27 23:43:00
Soup of the Day,1,2024-01-28 03:46:00
Hummus Plate,3,2024-01-28 02:49:00
Caesar Salad,2,2024-01-27 21:21:00
Soup of the Day,1,2024-01-28 03:11:00
Unknown Item 6,2,2024-01-27 22:00:00
Margherita Pizza,2,2024-01-28 02:53:00
Unknown Item 8,3,2024-01-27 20:26:00
Unknown Item 2,2,2024-01-27 20:06:00
Old Menu Item,1,2024-01-28 03:22:00
Coca Cola,2,2024-01-27 21:18:00
Chicken Burger,2,2024-01-27 22:02:00
Chicken Burger,1,2024-01-27 19:05:00
Veggie Burger,2,invalid_date
Soup of the Day,3,2024-01-28 02:53:00
Hummus Plate,1,2024-01-27 21:38:00
Apple Juice,2,2024-01-28 02:45:00
Unknown Item 16,1,2024-01-28 05:05:00
Caesar Salad,1,2024-01-28 04:08:00
Soup of the Day,1,2024-01-27 22:48:00
Veggie Burger,1,invalid_date
Caesar Salad,3,2024-01-28 03:11:00
Coca Cola,1,2024-01-28 04:44:00
Unknown Item 8,2,2024-01-27 21:18:00
Tiramisu,1,2024-01-27 23:59:00
Hummus Plate,4,2024-01-27 20:29:00
  Salmon  ,2,2024-01-28 04:17:00
Sparkling Water,2,2024-01-28 03:44:00
Unknown Item 4,1,2024-01-28 04:49:00
Veggie Burger,1,2024-01-28 03:16:00
Soup of the Day,1,2024-01-27 21:04:00
Hummus Plate,3,2024-01-27 22:03:00
Apple Juice,1,2024-01-27 22:21:00
  Salmon  ,2,2024-01-28 07:16:00
Soup of the Day,2,2024-01-28 05:16:00
  Salmon  ,1,2024-01-27 21:04:00
Unknown Item 3,2,2024-01-28 00:59:00
Seasonal Special,2,invalid_date
Chicken Burger,2,2024-01-27 21:31:00
Unknown Item 4,1,2024-01-27 21:34:00
Veggie Burger,1,2024-01-28 03:13:00
  Salmon  ,1,2024-01-28 02:06:00
Soup of the Day,3,2024-01-28 04:45:00
French Fries,2,2024-01-27 22:02:00
Margherita Pizza,1,2024-01-27 20:36:00
Soup of the Day,3,2024-01-28 03:49:00
Unknown Item 17,1,invalid_date
  Salmon  ,3,2024-01-28 00:41:00
Mashed Potatoes,4,2024-01-28 02:59:00
Unknown Item 9,3,2024-01-27 19:24:00
Unknown Item 1,3,2024-01-27 22:44:00
  Salmon  ,1,2024-01-27 22:25:00
  Salmon  ,1,2024-01-28 02:32:00
Chocolate Cake,2,2024-01-28 03:49:00
  Salmon  ,1,2024-01-28 00:27:00
Garlic Mushrooms,1,2024-01-27 23:46:00
Chocolate Cake,2,2024-01-28 03:50:00
Caesar Salad,1,2024-01-27 20:14:00
Sparkling Water,3,2024-01-27 18:44:00
Caesar Salad,3,2024-01-28 03:30:00
Garlic Mushrooms,3,2024-01-27 21:34:00
  Salmon  ,2,2024-01-28 04:22:00
  Salmon  ,3,2024-01-27 22:19:00
Apple Juice,3,2024-01-27 23:40:00
Unknown Item 7,2,2024-01-28 07:41:00
Sparkling Water,1,2024-01-27 20:34:00
  Salmon  ,3,2024-01-28 04:21:00
Unknown Item 19,3,2024-01-27 20:29:00
  Salmon  ,1,2024-01-28 03:18:00
Coca Cola,1,2024-01-28 02:11:00
  Salmon  ,2,2024-01-28 02:24:00
Soup of the Day,1,2024-01-28 02:19:00
Tea,3,2024-01-28 03:57:00
Mashed Potatoes,4,2024-01-27 21:44:00
Veggie Burger,1,2024-01-27 22:05:00
Caesar Salad,2,2024-01-28 04:28:00
Coca Cola,1,2024-01-28 03:08:00
Hummus Plate,2,2024-01-27 19:01:00
Coca Cola,1,2024-01-28 03:37:00
  Salmon  ,2,invalid_date
  Salmon  ,1,2024-01-27 20:34:00
Apple Juice,1,2024-01-28 02:31:00
Unknown Item 14,1,2024-01-28 01:53:00
Cheesecake,1,2024-01-28 03:01:00
  Salmon  ,2,2024-01-27 19:03:00
Chicken Burger,1,2024-01-27 22:46:00
Sparkling Water,2,2024-01-27 19:07:00
Margherita Pizza,3,2024-01-27 21:41:00
Tea,3,2024-01-28 02:29:00
Apple Juice,3,2024-01-28 04:55:00
Veggie Burger,3,2024-01-28 04:09:00
Unknown Item 19,1,2024-01-28 21:04:00
  Salmon  ,1,2024-01-28 19:09:00
Unknown Item 11,2,2024-01-29 00:01:00
Unknown Item 2,3,2024-01-28 23:58:00
Soup of the Day,4,2024-01-29 02:15:00
Margherita Pizza,1,2024-01-29 03:08:00
  Salmon  ,1,2024-01-28 18:40:00
  Salmon  ,1,2024-01-28 20:19:00
Cheesecake,2,2024-01-29 03:06:00
Mashed Potatoes,2,2024-01-28 23:10:00
Tiramisu,1,2024-01-29 04:04:00
Unknown Item 10,1,2024-01-29 03:06:00
Soup of the Day,2,2024-01-28 21:38:00
Chicken Burger,2,2024-01-29 03:14:00
Unknown Item 18,1,2024-01-28 20:12:00
Margherita Pizza,3,2024-01-28 23:51:00
Unknown Item 16,2,invalid_date
Margherita Pizza,3,2024-01-29 03:20:00
Veggie Burger,3,2024-01-28 21:43:00
Margherita Pizza,1,2024-01-29 02:08:00
Soup of the Day,1,2024-01-28 22:50:00
Tea,2,2024-01-28 21:02:00
Apple Pie,1,invalid_date
Tea,3,2024-01-28 20:17:00
Sparkling Water,2,2024-01-28 21:26:00
Cheesecake,3,2024-01-28 21:23:00
Soup of the Day,1,2024-01-29 01:28:00
Unknown Item 17,1,2024-01-28 21:37:00
Garlic Mushrooms,2,2024-01-28 19:06:00
Seasonal Special,1,2024-01-29 03:40:00
Mashed Potatoes,2,2024-01-29 02:49:00
  Salmon  ,3,2024-01-28 21:56:00
Garlic Mushrooms,1,2024-01-29 00:00:00
Unknown Item 4,2,invalid_date
Chicken Burger,1,2024-01-28 20:41:00
Garlic Mushrooms,1,2024-01-29 02:18:00
  Salmon  ,4,2024-01-28 23:51:00
French Fries,4,2024-01-29 03:30:00
Mashed Potatoes,2,2024-01-29 03:13:00
Soup of the Day,3,2024-01-28 21:17:00
Chocolate Cake,2,2024-01-29 00:26:00
Margherita Pizza,1,2024-01-28 21:11:00
French Fries,1,invalid_date
  Salmon  ,3,2024-01-29 02:45:00
Sparkling Water,1,2024-01-29 00:05:00
Caesar Salad,2,invalid_date
Unknown Item 5,2,2024-01-28 22:26:00
Veggie Burger,2,2024-01-28 18:15:00
Unknown Item 13,1,2024-01-28 21:33:00
Tea,1,2024-01-29 06:39:00
Soup of the Day,1,2024-01-28 22:48:00
Sparkling Water,2,2024-01-29 06:32:00
Unknown Item 2,2,2024-01-28 21:49:00
Margherita Pizza,2,2024-01-29 02:13:00
Veggie Burger,2,invalid_date
  Salmon  ,1,2024-01-28 21:09:00
Sparkling Water,3,2024-01-29 03:58:00
Tea,2,2024-01-28 23:11:00
Hummus Plate,1,2024-01-28 21:59:00
Tea,1,2024-01-28 19:41:00
Garlic Mushrooms,3,invalid_date
Apple Pie,3,2024-01-28 23:21:00
Margherita Pizza,1,2024-01-29 02:56:00
Soup of the Day,2,2024-01-29 03:02:00
  Salmon  ,1,2024-01-28 21:03:00
Chocolate Cake,1,2024-01-29 04:11:00
Unknown Item 15,2,2024-01-28 21:01:00
Unknown Item 11,2,2024-01-29 00:07:00
Coca Cola,2,2024-01-28 20:15:00
Coca Cola,1,2024-01-29 03:37:00
Tea,1,2024-01-29 02:26:00
Unknown Item 0,1,2024-01-28 21:43:00
Veggie Burger,1,2024-01-29 04:14:00
Mashed Potatoes,1,2024-01-29 03:20:00
  Salmon  ,1,2024-01-28 21:15:00
Unknown Item 18,1,2024-01-29 03:55:00
Veggie Burger,1,2024-01-28 21:57:00
  Salmon  ,2,2024-01-28 21:30:00
Veggie Burger,1,2024-01-29 02:03:00
Veggie Burger,1,2024-01-29 04:09:00
Veggie Burger,2,invalid_date
Soup of the Day,1,2024-01-28 23:24:00
Chocolate Cake,2,invalid_date
Apple Pie,1,2024-01-29 03:40:00
Chocolate Cake,1,2024-01-28 22:17:00
Hummus Plate,1,2024-01-28 21:08:00
Veggie Burger,1,2024-01-28 19:36:00
Tiramisu,2,2024-01-28 20:08:00
Apple Pie,3,2024-01-28 21:29:00
  Salmon  ,1,2024-01-28 23:10:00
Chicken Burger,1,2024-01-29 03:14:00
Tea,2,2024-01-29 04:38:00
Veggie Burger,1,invalid_date
  Salmon  ,3,2024-01-29 02:39:00
Unknown Item 17,1,2024-01-29 04:36:00
  Salmon  ,4,2024-01-29 05:54:00
Veggie Burger,1,2024-01-28 21:26:00
Unknown Item 0,1,2024-01-29 04:31:00
Unknown Item 19,3,invalid_date
Veggie Burger,2,2024-01-29 02:53:00
Chicken Wings,2,2024-01-28 23:00:00
Veggie Burger,2,2024-01-29 03:47:00
Coca Cola,2,2024-01-29 04:15:00
Caesar Salad,1,2024-01-28 22:37:00
Soup of the Day,2,2024-01-28 21:59:00
  Salmon  ,1,2024-01-29 02:09:00
Soup of the Day,3,2024-01-29 04:57:00
Tea,4,2024-01-28 18:02:00
  Salmon  ,1,2024-01-28 19:30:00
Unknown Item 3,1,invalid_date
Hummus Plate,1,2024-01-28 19:33:00
Margherita Pizza,1,2024-01-28 22:51:00
Unknown Item 14,3,2024-01-29 03:52:00
Unknown Item 9,1,2024-01-28 20:31:00
Veggie Burger,1,2024-01-28 21:35:00
  Salmon  ,3,2024-01-29 03:44:00
Tea,3,2024-01-29 03:13:00
Unknown Item 7,2,invalid_date
Soup of the Day,2,2024-01-28 21:05:00
Unknown Item 19,2,2024-01-28 18:42:00
Apple Juice,4,2024-01-28 22:45:00
Chocolate Cake,2,2024-01-28 23:36:00
Veggie Burger,2,2024-01-29 03:01:00
Hummus Plate,1,2024-01-29 06:29:00
Unknown Item 15,1,2024-01-29 03:55:00
Caesar Salad,2,2024-01-29 03:11:00
Tea,3,2024-01-29 03:23:00
Sparkling Water,3,2024-01-29 02:45:00
  Salmon  ,4,2024-01-29 02:55:00
Unknown Item 16,2,2024-01-29 02:24:00
Margherita Pizza,2,2024-01-29 04:21:00
Onion Rings,3,2024-01-29 01:18:00
Unknown Item 0,2,2024-01-28 23:17:00
Unknown Item 16,1,2024-01-29 03:39:00
Unknown Item 2,1,2024-01-29 01:50:00
Veggie Burger,3,2024-01-28 21:43:00
Veggie Burger,1,2024-01-28 20:56:00
Caesar Salad,3,2024-01-28 22:59:00
  Salmon  ,1,2024-01-28 20:58:00
Unknown Item 11,2,2024-01-29 03:56:00
Tea,2,2024-01-28 20:24:00
Apple Pie,2,2024-01-28 22:39:00
Coca Cola,1,2024-01-28 19:23:00
Coca Cola,3,2024-01-28 21:35:00
Hummus Plate,2,2024-01-29 03:35:00
  Salmon  ,1,2024-01-29 03:13:00
Unknown Item 15,2,2024-01-28 21:21:00
French Fries,1,2024-01-28 21:07:00
Soup of the Day,1,2024-01-29 02:47:00
Caesar Salad,1,2024-01-29 04:37:00
Mashed Potatoes,3,2024-01-29 04:44:00
Tiramisu,2,2024-01-30 03:48:00
Cheesecake,2,2024-01-29 21:22:00
Chicken Burger,1,invalid_date
Chicken Burger,1,2024-01-30 03:17:00
Soup of the Day,4,2024-01-29 20:23:00
Margherita Pizza,2,2024-01-29 22:31:00
Unknown Item 9,3,2024-01-30 00:53:00
Cheesecake,1,invalid_date
Caesar Salad,1,2024-01-30 01:52:00
Apple Juice,3,2024-01-30 01:18:00
Unknown Item 11,2,2024-01-29 23:23:00
Garlic Mushrooms,1,2024-01-30 03:44:00
  Salmon  ,1,2024-01-30 03:56:00
Unknown Item 5,3,2024-01-29 20:57:00
Tea,1,2024-01-30 04:05:00
Caesar Salad,2,2024-01-29 20:57:00
Margherita Pizza,1,invalid_date
Sparkling Water,1,invalid_date
Caesar Salad,4,2024-01-29 21:09:00
Caesar Salad,1,2024-01-30 00:55:00
Chicken Burger,2,2024-01-29 21:40:00
Daily Special,3,2024-01-29 19:26:00
Cheesecake,1,2024-01-30 05:34:00
Margherita Pizza,1,2024-01-30 04:30:00
Apple Juice,2,2024-01-29 22:28:00
Sparkling Water,1,2024-01-30 03:01:00
